Yo nunca me ire, Alejandro Lerner;alejandro-lerner/yo-nunca-me-ire
Volveran los dias, Sandro;sandro/volveran-los-dias
Quiero llenarme de ti, Sandro;sandro/quiero-llenarme-de-ti
Como te deseo, Mana;mana/como-te-deseo
Refrigerador, Mana;mana/refrigerador
Hechicera, Mana;mana/hechicera
El Espejo, Mana;mana/el-espejo
el Reloj Cucu, Mana;mana/el-reloj-cucu
Por que te vas?, Mana;mana/por-que-te-vas
Tu tienes lo que quiero, Mana;mana/tu-tienes-lo-que-quiero
Concierto, Mana;mana/concierto
Mentirosa, Mana;mana/mentirosa
No ha parado de llover, Mana;mana/no-ha-parado-de-llover
Te llore un rio, Mana;mana/te-llore-un-rio
Me Vale, Mana;mana/me-vale
Realidad o Sueno, Jarabe de Palo;jarabe-de-palo/realidad-o-sueno
Toca mi cancion, Jarabe de Palo;jarabe-de-palo/toca-mi-cancion
Gargolas, Los Ratones Paranoicos;los-ratones-paranoicos/gargolas
Solo se, Los Ratones Paranoicos;los-ratones-paranoicos/solo-se
El Adios, Victor Heredia;victor-heredia/el-adios-victor-heredia
Que hermosa cancion, Victor Heredia;victor-heredia/que-hermosa-cancion
El Viejo Matias, Victor Heredia;victor-heredia/el-viejo-matias
Daran Dan, Zambayonny;zambayonny/daran-dan
Averigua si cojo mucho, Zambayonny;zambayonny/averigua-si-cojo-mucho
Una estrella personal, Sandro;sandro/una-estrella-personal
La isla de la buena memoria, Alejandro Lerner;alejandro-lerner/la-isla-de-la-buena-memoria
Buen viaje, Alejandro Lerner;alejandro-lerner/buen-viaje
Hoy, Alejandro Lerner;alejandro-lerner/hoy
Algunas Frases, Alejandro Lerner;alejandro-lerner/algunas-frases
Tierra prometida, Alejandro Lerner;alejandro-lerner/tierra-prometida
Todos tenemos a alguien, Alejandro Lerner;alejandro-lerner/todos-tenemos-a-alguien
No me dejes no mi amor, Sandro;sandro/no-me-dejes-no-mi-amor
Como lo hice yo, Sandro;sandro/como-lo-hice-yo
Tiffany's, Los Ratones Paranoicos;los-ratones-paranoicos/tiffany-s
Labios de rubi, Sandro;sandro/labios-de-rubi
Me preguntas y preguntas, Sandro;sandro/me-preguntas-y-preguntas
Guitarras al Viento, Sandro;sandro/guitarras-al-viento
Pesado Burdel, Los Ratones Paranoicos;los-ratones-paranoicos/pesado-burdel
No Llores, Los Ratones Paranoicos;los-ratones-paranoicos/no-llores
Me gusta como eres, Jarabe de Palo;jarabe-de-palo/me-gusta-como-eres
Vivo en un saco, Jarabe de Palo;jarabe-de-palo/vivo-en-un-saco
Mi piace come sei, Jarabe de Palo;jarabe-de-palo/mi-piace-come-sei
Sale a escena, Jarabe de Palo;jarabe-de-palo/sale-a-escena
Hice mal algunas cosas, Jarabe de Palo;jarabe-de-palo/hice-mal-algunas-cosas
Carolina, Los Ratones Paranoicos;los-ratones-paranoicos/carolina
Bajo mi pulgar, Los Ratones Paranoicos;los-ratones-paranoicos/bajo-mi-pulgar
Rock del pedazo, Los Ratones Paranoicos;los-ratones-paranoicos/rock-del-pedazo
No me importa tu dinero, Los Ratones Paranoicos;los-ratones-paranoicos/no-me-importa-tu-dinero
Nieve Bonaerense, Los Ratones Paranoicos;los-ratones-paranoicos/nieve-bonaerense
El Vampiro, Los Ratones Paranoicos;los-ratones-paranoicos/el-vampiro
Perrita, Los Ratones Paranoicos;los-ratones-paranoicos/perrita
Dulce daniela, Victor Heredia;victor-heredia/dulce-daniela
Yesterday, The Beatles;the-beatles/yesterday
El bar de los fracasos, Victor Heredia;victor-heredia/el-bar-de-los-fracasos
I want to hold your hand, The Beatles;the-beatles/i-want-to-hold-your-hand
La Mara, Victor Heredia;victor-heredia/la-mara
Lagartija Azul, Fonseca;fonseca/lagartija-azul
Ceremonia, Los Ratones Paranoicos;los-ratones-paranoicos/ceremonia
La carretera 2, Julio Iglesias;julio-iglesias/la-carretera-2
Agua dulce, agua salada, Julio Iglesias;julio-iglesias/agua-dulce-agua-salada
Alma de hierro, Fonseca;fonseca/alma-de-hierro
Por un poco de tu amor, Julio Iglesias;julio-iglesias/por-un-poco-de-tu-amor
Azul, Cristian Castro;cristian-castro/azul
Que no se rompa la noche, Julio Iglesias;julio-iglesias/que-no-se-rompa-la-noche
Me acorde de ti, Fito & Fitipaldis;fito-fitipaldis/me-acorde-de-ti
El campeon de las boludas, Zambayonny;zambayonny/el-campeon-de-las-boludas
Paris ante ti, Sandro;sandro/paris-ante-ti
Sabanas frias, Mana;mana/sabanas-frias
Los Celos, Mana;mana/los-celos
Bendita tu luz, Mana;mana/bendita-tu-luz
Fe, Mana;mana/fe
tonto Bajo La Lluvia, Mana;mana/tonto-bajo-la-lluvia
Cuando los Angeles Lloran, Mana;mana/cuando-los-angeles-lloran
Arrancame el corazon, Mana;mana/arrancame-el-corazon
Eres mi religion, Mana;mana/eres-mi-religion
Gitana, Mana;mana/gitana-mana
Sin tu carino, Mana;mana/sin-tu-carino
En la playa, Mana;mana/en-la-playa
Dime Luna, Mana;mana/dime-luna
Angel de amor, Mana;mana/angel-de-amor
Energia, Los Ratones Paranoicos;los-ratones-paranoicos/energia
La Luz de tu Corazon, Jarabe de Palo;jarabe-de-palo/la-luz-de-tu-corazon
Aun no me toca, Jarabe de Palo;jarabe-de-palo/aun-no-me-toca
Tu me hacias sonreir, Jarabe de Palo;jarabe-de-palo/tu-me-hacias-sonreir
Conexion, Los Ratones Paranoicos;los-ratones-paranoicos/conexion
Sospecho Frio, Los Ratones Paranoicos;los-ratones-paranoicos/sospecho-frio
Los suenos que inventa el poxi, Victor Heredia;victor-heredia/los-suenos-que-inventa-el-poxi
Como han pasado los anos, Julio Iglesias;julio-iglesias/como-han-pasado-los-anos-julio-iglesias
Nina, Julio Iglesias;julio-iglesias/nina-julio-iglesias
La espera, Alejandro Lerner;alejandro-lerner/la-espera
Queja Urbana, Alejandro Lerner;alejandro-lerner/queja-urbana
Cancion del despertar, Alejandro Lerner;alejandro-lerner/cancion-del-despertar
La balanza del bien y del mal, Alejandro Lerner;alejandro-lerner/la-balanza-del-bien-y-del-mal
Con los ojos del recuerdo, Sandro;sandro/con-los-ojos-del-recuerdo
Pobre mi madre querida, Sandro;sandro/pobre-mi-madre-querida
Mi amigo el Puma, Sandro;sandro/mi-amigo-el-puma
Sin Sentido, Sandro;sandro/sin-sentido
Penumbras, Sandro;sandro/penumbras
La vida sigue igual, Sandro;sandro/la-vida-sigue-igual
Toda la ciudad, Los Ratones Paranoicos;los-ratones-paranoicos/toda-la-ciudad
Castillo Maquinal, Los Ratones Paranoicos;los-ratones-paranoicos/castillo-maquinal
Bailar, Jarabe de Palo;jarabe-de-palo/bailar
Dicen, Jarabe de Palo;jarabe-de-palo/dicen
Para Enredar, Jarabe de Palo;jarabe-de-palo/para-enredar
Romeo y Julieta (no eran de este planeta), Jarabe de Palo;jarabe-de-palo/romeo-y-julieta-no-eran-de-este-planeta
Desamor, Jarabe de Palo;jarabe-de-palo/desamor-jarabe-de-palo
Tiempo, Jarabe de Palo;jarabe-de-palo/tiempo-jarabe-de-palo
Ciervo Motor, Los Ratones Paranoicos;los-ratones-paranoicos/ciervo-motor
Los Diablitos, Los Ratones Paranoicos;los-ratones-paranoicos/los-diablitos
Nada es eterno, Los Ratones Paranoicos;los-ratones-paranoicos/nada-es-eterno
Esa Chica, Los Ratones Paranoicos;los-ratones-paranoicos/esa-chica
All my loving, The Beatles;the-beatles/all-my-loving
Vicio, Los Ratones Paranoicos;los-ratones-paranoicos/vicio
Fantomas, Los Ratones Paranoicos;los-ratones-paranoicos/fantomas
And I love her, The Beatles;the-beatles/and-i-love-her
Rock dek Pedazo, Los Ratones Paranoicos;los-ratones-paranoicos/rock-dek-pedazo
Yellow Submarine, The Beatles;the-beatles/yellow-submarine
Ayer te vi, Victor Heredia;victor-heredia/ayer-te-vi-victor-heredia
Encuentro en Cajamarca, Victor Heredia;victor-heredia/encuentro-en-cajamarca
Oh darling, The Beatles;the-beatles/oh-darling
Como la cigarra, Victor Heredia;victor-heredia/como-la-cigarra-victor-heredia
Sobreviviendo, Victor Heredia;victor-heredia/sobreviviendo-victor-heredia
While my guitar gently weeps, The Beatles;the-beatles/while-my-guitar-gently-weeps
Mona Lisa, Los Ratones Paranoicos;los-ratones-paranoicos/mona-lisa
Lina, Fonseca;fonseca/lina
La Cumparsita, Julio Iglesias;julio-iglesias/la-cumparsita-julio-iglesias
Hey, Julio Iglesias;julio-iglesias/hey
Candilejas, Julio Iglesias;julio-iglesias/candilejas-julio-iglesias
Quiero, Julio Iglesias;julio-iglesias/quiero-julio-iglesias
A mi manera, Julio Iglesias;julio-iglesias/a-mi-manera-julio-iglesias
Morelia, Cristian Castro;cristian-castro/morelia
Despues de ti, Alejandro Lerner;alejandro-lerner/despues-de-ti
Despues de la guerra, Sandro;sandro/despues-de-la-guerra
Amarte asi, Alejandro Lerner;alejandro-lerner/amarte-asi
El Maniqui, Sandro;sandro/el-maniqui
Mi corazon no sabe olvidar, Mana;mana/mi-corazon-no-sabe-olvidar
Manda una senal, Mana;mana/manda-una-senal
Falta Amor, Mana;mana/falta-amor
Kitty Poo, Mana;mana/kitty-poo
Mariposa traicionera, Mana;mana/mariposa-traicionera
No hay nada mas dificil, Mana;mana/no-hay-nada-mas-dificil
Se me olvido otra vez, Mana;mana/se-me-olvido-otra-vez
El Rey, Mana;mana/el-rey
Tu me salvaste, Mana;mana/tu-me-salvaste
No ha parado de llover (unplugged), Mana;mana/no-ha-parado-de-llover-unplugged
Huele a Tristeza, Mana;mana/huele-a-tristeza
El liston de tu pelo, Jarabe de Palo;jarabe-de-palo/el-liston-de-tu-pelo
El cafe de la morena, Jarabe de Palo;jarabe-de-palo/el-cafe-de-la-morena
Menos que un amor, mas que un amigo, Jarabe de Palo;jarabe-de-palo/menos-que-un-amor-mas-que-un-amigo
Fin, Jarabe de Palo;jarabe-de-palo/fin
El balcon de Julieta, Los Ratones Paranoicos;los-ratones-paranoicos/el-balcon-de-julieta
Perdon, Fonseca;fonseca/perdon-fonseca
Se que volveras amor, Julio Iglesias;julio-iglesias/se-que-volveras-amor
Soy un truhan, soy un senor, Julio Iglesias;julio-iglesias/soy-un-truhan-soy-un-senor
Solo pienso en ti, Cristian Castro;cristian-castro/solo-pienso-en-ti
No enganes al amor, Cristian Castro;cristian-castro/no-enganes-al-amor
De pie, Alejandro Lerner;alejandro-lerner/de-pie
Uno y uno, vos y yo, Alejandro Lerner;alejandro-lerner/uno-y-uno-vos-y-yo
Historia sin final, Alejandro Lerner;alejandro-lerner/historia-sin-final
Por tantas cosas, Alejandro Lerner;alejandro-lerner/por-tantas-cosas-alejandro-lerner
Amigos son los amigos, Alejandro Lerner;alejandro-lerner/amigos-son-los-amigos
Ave de paso, Sandro;sandro/ave-de-paso
Se te nota, Sandro;sandro/se-te-nota
Por que llamar esto amor, Sandro;sandro/por-que-llamar-esto-amor
La Avispa, Los Ratones Paranoicos;los-ratones-paranoicos/la-avispa
Cielo Boogie, Los Ratones Paranoicos;los-ratones-paranoicos/cielo-boogie
Duerme Conmigo, Jarabe de Palo;jarabe-de-palo/duerme-conmigo
Quitame la vida, Jarabe de Palo;jarabe-de-palo/quitame-la-vida
La quiero a morir, Jarabe de Palo;jarabe-de-palo/la-quiero-a-morir
Mi diario personal, Jarabe de Palo;jarabe-de-palo/mi-diario-personal
Pura Sangre, Jarabe de Palo;jarabe-de-palo/pura-sangre
Como peces en el agua, Jarabe de Palo;jarabe-de-palo/como-peces-en-el-agua
Y ahora que hacemos, Jarabe de Palo;jarabe-de-palo/y-ahora-que-hacemos
El Centauro, Los Ratones Paranoicos;los-ratones-paranoicos/el-centauro
Zona Roja, Los Ratones Paranoicos;los-ratones-paranoicos/zona-roja
Encerrado, Los Ratones Paranoicos;los-ratones-paranoicos/encerrado
Hechizado, Los Ratones Paranoicos;los-ratones-paranoicos/hechizado
Carol, Los Ratones Paranoicos;los-ratones-paranoicos/carol
Estrella, Los Ratones Paranoicos;los-ratones-paranoicos/estrella
El Infierno, Los Ratones Paranoicos;los-ratones-paranoicos/el-infierno
Cowboy, Los Ratones Paranoicos;los-ratones-paranoicos/cowboy
Para siempre Diego, Los Ratones Paranoicos;los-ratones-paranoicos/para-siempre-diego
La fuga, Los Ratones Paranoicos;los-ratones-paranoicos/la-fuga
Al fin nena, Los Ratones Paranoicos;los-ratones-paranoicos/al-fin-nena
Coraje, Victor Heredia;victor-heredia/coraje
Ticket to ride, The Beatles;the-beatles/ticket-to-ride-the-beatles
Miralo de este modo, Victor Heredia;victor-heredia/miralo-de-este-modo
Ciegas Banderas, Victor Heredia;victor-heredia/ciegas-banderas
Ojos de cielo, Victor Heredia;victor-heredia/ojos-de-cielo-victor-heredia
Boogie, Los Ratones Paranoicos;los-ratones-paranoicos/boogie
Magangue, Fonseca;fonseca/magangue
Desde que tu te has ido, Julio Iglesias;julio-iglesias/desde-que-tu-te-has-ido
Con la misma piedra, Julio Iglesias;julio-iglesias/con-la-misma-piedra
A flor de piel, Julio Iglesias;julio-iglesias/a-flor-de-piel
El deseo de oir tu voz, Cristian Castro;cristian-castro/el-deseo-de-oir-tu-voz
Mi bien amada y yo, Cristian Castro;cristian-castro/mi-bien-amada-y-yo
Por una mujer, Julio Iglesias;julio-iglesias/por-una-mujer
Vamos a darnos tiempo, Cristian Castro;cristian-castro/vamos-a-darnos-tiempo-cristian-castro
Blues Del Tren, Memphis La Blusera;memphis-la-blusera/blues-del-tren
El poder de los suenos, Alejandro Lerner;alejandro-lerner/el-poder-de-los-suenos-alejandro-lerner
Por algun camino, Sandro;sandro/por-algun-camino
Mi viejo corazon, Sandro;sandro/mi-viejo-corazon
Senor Cochero, Sandro;sandro/senor-cochero
Donde jugaran los ninos, Mana;mana/donde-jugaran-los-ninos
Mis Ojos, Mana;mana/mis-ojos
la Puerta Azul, Mana;mana/la-puerta-azul
El Borracho, Mana;mana/el-borracho
Perdido en un barco (unplugged), Mana;mana/perdido-en-un-barco-unplugged
Estoy Agotado, Mana;mana/estoy-agotado
Amor Clandestino, Mana;mana/amor-clandestino
No me mires asi, Mana;mana/no-me-mires-asi
El verdadero amor perdona, Mana;mana/el-verdadero-amor-perdona
Corazon Espinado, Mana;mana/corazon-espinado
Latinoamerica, Mana;mana/latinoamerica
Ana (unplugged), Mana;mana/ana-unplugged
Bailando, Mana;mana/bailando
Todavia Cantamos, Victor Heredia;victor-heredia/todavia-cantamos-victor-heredia
Desde que no estas, Fonseca;fonseca/desde-que-no-estas-fonseca
Sueno, Fonseca;fonseca/sueno-fonseca
Corazon de papel, Julio Iglesias;julio-iglesias/corazon-de-papel
La gota fria, Julio Iglesias;julio-iglesias/la-gota-fria
Te buscaria, Cristian Castro;cristian-castro/te-buscaria
Maria Bonita, Julio Iglesias;julio-iglesias/maria-bonita
El Francotirador, Alejandro Lerner;alejandro-lerner/el-francotirador
Si te vas, Alejandro Lerner;alejandro-lerner/si-te-vas-alejandro-lerner
Conclusiones de mi vida, Alejandro Lerner;alejandro-lerner/conclusiones-de-mi-vida
Me juego por tu amor, Sandro;sandro/me-juego-por-tu-amor
Querida, Sandro;sandro/querida
Me amas y me dejas, Sandro;sandro/me-amas-y-me-dejas
Tengo, Sandro;sandro/tengo
Rosa rosa, Sandro;sandro/rosa-rosa
Ahora me voy, Los Ratones Paranoicos;los-ratones-paranoicos/ahora-me-voy
Ole, Jarabe de Palo;jarabe-de-palo/ole
Cambia la piel, Jarabe de Palo;jarabe-de-palo/cambia-la-piel
Cara de azul, Jarabe de Palo;jarabe-de-palo/cara-de-azul
No se estar enamorado, Jarabe de Palo;jarabe-de-palo/no-se-estar-enamorado
Verano Complicado, Los Ratones Paranoicos;los-ratones-paranoicos/verano-complicado
Vuela, Jarabe de Palo;jarabe-de-palo/vuela
Algo me queda, Los Ratones Paranoicos;los-ratones-paranoicos/algo-me-queda
Yep!, Jarabe de Palo;jarabe-de-palo/yep
Manicomio, Los Ratones Paranoicos;los-ratones-paranoicos/manicomio
Estilete Blues, Los Ratones Paranoicos;los-ratones-paranoicos/estilete-blues
Esperandote Solo, Los Ratones Paranoicos;los-ratones-paranoicos/esperandote-solo
Cuando te vea, Los Ratones Paranoicos;los-ratones-paranoicos/cuando-te-vea
Cara Verde, Los Ratones Paranoicos;los-ratones-paranoicos/cara-verde
Sigue girando, Los Ratones Paranoicos;los-ratones-paranoicos/sigue-girando
Isabel, Los Ratones Paranoicos;los-ratones-paranoicos/isabel
Terapia Intensiva, Los Ratones Paranoicos;los-ratones-paranoicos/terapia-intensiva
Busco mi destino, Los Ratones Paranoicos;los-ratones-paranoicos/busco-mi-destino
Patria, Victor Heredia;victor-heredia/patria-victor-heredia
Hey Jude, The Beatles;the-beatles/hey-jude
Occhi di cielo, Victor Heredia;victor-heredia/occhi-di-cielo
Taki ongoy, Victor Heredia;victor-heredia/taki-ongoy
Supongamos, Victor Heredia;victor-heredia/supongamos-victor-heredia
Twist and shout, The Beatles;the-beatles/twist-and-shout
Let it be, The Beatles;the-beatles/let-it-be
Sucia Estrella, Los Ratones Paranoicos;los-ratones-paranoicos/sucia-estrella
Como me mira, Fonseca;fonseca/como-me-mira
El dia que me quieras, Julio Iglesias;julio-iglesias/el-dia-que-me-quieras-julio-iglesias
No me vuelvo a enamorar, Julio Iglesias;julio-iglesias/no-me-vuelvo-a-enamorar
Mal acostumbrado, Julio Iglesias;julio-iglesias/mal-acostumbrado
Vete Ya, Julio Iglesias;julio-iglesias/vete-ya-julio-iglesias
Alguna Vez, Cristian Castro;cristian-castro/alguna-vez-cristian-castro
Necesitas Amor, Cristian Castro;cristian-castro/necesitas-amor
nunca voy a olvidarte, Cristian Castro;cristian-castro/nunca-voy-a-olvidarte
Mujer especial, Cristian Castro;cristian-castro/mujer-especial
Esta triste guitarra, Julio Iglesias;julio-iglesias/esta-triste-guitarra
Creo en Dios, Palito Ortega;palito-ortega/creo-en-dios
Amor Eterno, Cristian Castro;cristian-castro/amor-eterno-cristian-castro
Tu Me Llenas, Cristian Castro;cristian-castro/tu-me-llenas
Paginas Sociales, Sandro;sandro/paginas-sociales
Mama, Jarabe de Palo;jarabe-de-palo/mama
Lluvia de heroes, Los Ratones Paranoicos;los-ratones-paranoicos/lluvia-de-heroes
Desapariciones, Mana;mana/desapariciones
Mueve tus caderas, Mana;mana/mueve-tus-caderas
Rayando el Sol, Mana;mana/rayando-el-sol
Justicia, Tierra y Libertad, Mana;mana/justicia-tierra-y-libertad
Lluvia al corazon, Mana;mana/lluvia-al-corazon
la Sirena, Mana;mana/la-sirena
Queremos Paz, Mana;mana/queremos-paz
Oye Mi Amor (unplugged), Mana;mana/oye-mi-amor-unplugged
Vampiro, Mana;mana/vampiro
Como Diablos, Mana;mana/como-diablos
Te llevare al cielo, Mana;mana/te-llevare-al-cielo
Rayando el Sol (unplugged), Mana;mana/rayando-el-sol-unplugged
Somos mar y arena, Mana;mana/somos-mar-y-arena
Frio, Jarabe de Palo;jarabe-de-palo/frio
El misterioso dragon, Victor Heredia;victor-heredia/el-misterioso-dragon
Sigo aqui cantando, Fonseca;fonseca/sigo-aqui-cantando
Enredame, Fonseca;fonseca/enredame
Cuando me miras asi, Cristian Castro;cristian-castro/cuando-me-miras-asi
Chuto, Los Ratones Paranoicos;los-ratones-paranoicos/chuto
Descerebrado, Los Ratones Paranoicos;los-ratones-paranoicos/descerebrado
Movamos, Los Ratones Paranoicos;los-ratones-paranoicos/movamos
A tu lado, Jarabe de Palo;jarabe-de-palo/a-tu-lado-jarabe-de-palo
Bonito, Jarabe de Palo;jarabe-de-palo/bonito
No te duermas, Jarabe de Palo;jarabe-de-palo/no-te-duermas
Palabras que se esconden, Jarabe de Palo;jarabe-de-palo/palabras-que-se-esconden
la Flaca, Jarabe de Palo;jarabe-de-palo/la-flaca-jarabe-de-palo
Rock de las venas, Los Ratones Paranoicos;los-ratones-paranoicos/rock-de-las-venas
No quiero estar aca, Los Ratones Paranoicos;los-ratones-paranoicos/no-quiero-estar-aca
El Hada violada, Los Ratones Paranoicos;los-ratones-paranoicos/el-hada-violada
Ahora no es lo mismo, Los Ratones Paranoicos;los-ratones-paranoicos/ahora-no-es-lo-mismo
Ruta 66, Los Ratones Paranoicos;los-ratones-paranoicos/ruta-66
En la hiedra, Los Ratones Paranoicos;los-ratones-paranoicos/en-la-hiedra
Se acabo nena, Los Ratones Paranoicos;los-ratones-paranoicos/se-acabo-nena
Reina, Los Ratones Paranoicos;los-ratones-paranoicos/reina
Slide, Los Ratones Paranoicos;los-ratones-paranoicos/slide
No Responde, Los Ratones Paranoicos;los-ratones-paranoicos/no-responde
Colocado voy, Los Ratones Paranoicos;los-ratones-paranoicos/colocado-voy
La guitarra, Victor Heredia;victor-heredia/la-guitarra-victor-heredia
La muerte de Atahualpa, Victor Heredia;victor-heredia/la-muerte-de-atahualpa
Demasiado, Victor Heredia;victor-heredia/demasiado-victor-heredia
Don't let me down, The Beatles;the-beatles/don-t-let-me-down
Blackbird, The Beatles;the-beatles/blackbird
Patrulla Juvenil, Los Ratones Paranoicos;los-ratones-paranoicos/patrulla-juvenil
La carretera, Julio Iglesias;julio-iglesias/la-carretera-julio-iglesias
Moliendo Cafe, Julio Iglesias;julio-iglesias/moliendo-cafe-julio-iglesias
Si me dejas no vale, Julio Iglesias;julio-iglesias/si-me-dejas-no-vale
Quijote, Julio Iglesias;julio-iglesias/quijote
Piel y seda, Cristian Castro;cristian-castro/piel-y-seda
Llorar por dentro, Cristian Castro;cristian-castro/llorar-por-dentro
Que ganaste, Julio Iglesias;julio-iglesias/que-ganaste
Me Tomas, me Sueltas, Cristian Castro;cristian-castro/me-tomas-me-sueltas
Llueven estrellas, Cristian Castro;cristian-castro/llueven-estrellas
Hablando con mi guitarra, Palito Ortega;palito-ortega/hablando-con-mi-guitarra
Mariela, Pibes Chorros;pibes-chorros/mariela
El Feo, Pibes Chorros;pibes-chorros/el-feo-pibes-chorros
Nena segui de largo, Memphis La Blusera;memphis-la-blusera/nena-segui-de-largo
